CustomerID,Recency,Frequency,Monetary,Segment,PCA1,PCA2,SegmentLabel,GPR_Predicted_Monetary,GPR_Uncertainty
13142.0,18,1,307.09,0,-0.12948776904751852,-0.7999173853890116,Churn Risk,493.6927016978482,3789.484115398536
13144.0,332,1,110.95,0,-1.338881640440202,2.0327590942703635,Churn Risk,1415.1107339058888,3832.497024383174
13145.0,39,4,618.52,0,0.07560920734004012,-0.5444813168688891,Churn Risk,1409.6418312762667,3825.155798534156
13146.0,25,1,228.91,0,-0.16163895051003763,-0.740092094757171,Churn Risk,138.03611322146298,3787.5556813028406
13147.0,9,4,712.8000000000001,0,0.19646843342755438,-0.811717609468025,Churn Risk,1509.9110244441426,3795.275717310354
13148.0,28,12,3683.26,0,1.0347609587861046,-0.369018957357129,Churn Risk,6039.694644018582,4093.1628123157448
13149.0,13,4,1676.06,0,0.2489746995605705,-0.7321444685309262,Churn Risk,1409.7310653896175,3794.198757861213
13151.0,295,1,1257.8700000000001,0,-1.1173467891447264,1.7495774252042198,Churn Risk,591.1892584547145,3828.0940337816346
13153.0,5,1,486.22,0,-0.06739185719536189,-0.9094932433748566,Churn Risk,-405.90393134784654,3812.4045570638923
13155.0,32,4,971.76,0,0.12710272558048893,-0.5919206612431318,Churn Risk,1654.4795635930159,3815.418289052948
13157.0,48,4,1741.22,0,0.12028912639667914,-0.4124816427612375,Churn Risk,1431.9879921467177,3835.231111289343
13158.0,94,4,1201.06,0,-0.09284692718733685,-0.020533067391358083,Churn Risk,1385.3728068279672,3901.668027152528
13159.0,8,4,1429.35,0,0.2506641829322653,-0.7885007680430066,Churn Risk,1512.6905393191678,3796.652633714761
13160.0,21,1,91.8,0,-0.15604999549462578,-0.7824637178410214,Churn Risk,265.4009859380833,3787.6818143503497
13161.0,312,1,112.75,0,-1.2626021195465575,1.8518523355011516,Churn Risk,40.540223404420885,3815.631437986557
13162.0,121,4,1688.29,0,-0.16139117988230137,0.24574043688053057,Churn Risk,1351.775682310571,3958.939577584926
13165.0,45,2,1021.48,0,-0.0943388077756143,-0.5062898113857557,Churn Risk,686.4503245916173,3802.4483092478436
13166.0,282,1,417.2,0,-1.1269636492191772,1.5940799937671335,Churn Risk,217.39924079514526,3809.416153822215
13167.0,18,4,791.33,0,0.16772187174031622,-0.7267368894205645,Churn Risk,1306.8653475883498,3794.6629633548246
13168.0,35,4,1299.59,0,0.13873292969700116,-0.5500103110388972,Churn Risk,1564.965866619369,3819.223557043634
13169.0,63,2,712.88,0,-0.18457734140243812,-0.35729703170788146,Churn Risk,681.5326549124727,3800.9096663226333
13170.0,26,1,108.81,0,-0.17389208105453574,-0.7364508047005339,Churn Risk,157.32038986527618,3787.7441074061794
13171.0,21,3,468.41,0,0.045871832020973974,-0.7312548581124462,Churn Risk,1196.5684670225094,3790.3628560346456
13173.0,3,2,353.65,0,0.018620283812719355,-0.9164365895682984,Churn Risk,3202.884701944401,3795.6093044055624
13174.0,15,3,2742.82,0,0.22865519868400289,-0.6831345654612193,Churn Risk,1691.4148780752494,3800.1205570622674
13176.0,45,1,481.49,0,-0.22003036106568424,-0.5477306097136635,Churn Risk,254.70447276737286,3790.1944350474305
13177.0,64,1,282.45,0,-0.3063722358658895,-0.3847549548067534,Churn Risk,377.83895503146505,3788.9262308164125
13178.0,25,11,5725.47,0,1.1020737549092203,-0.32133151362577295,Churn Risk,4737.641169369508,3943.7072932533574
13182.0,44,1,121.18,0,-0.24155986707861068,-0.5730047523901386,Churn Risk,272.1566577555452,3790.7939100780204
13183.0,7,9,3957.78,0,0.870868236870399,-0.5980697091840224,Churn Risk,3389.744787410565,3833.8052474666756
13184.0,14,10,1668.95,0,0.7709824281015543,-0.620664883999448,Churn Risk,3590.9290574280035,3900.6579229091194
13185.0,267,1,71.4,0,-1.09416574494267,1.442767767185225,Churn Risk,309.921697868009,3805.4153600312584
13186.0,39,3,1575.89,0,0.05521264931573327,-0.5184960245682908,Churn Risk,1360.1117207566579,3809.099158779562
13187.0,336,1,236.02,0,-1.345317253402267,2.074588556396817,Churn Risk,-155.86957734237967,3888.8805804947383
13188.0,10,1,114.60000000000001,0,-0.11256257048015667,-0.8809803313035551,Churn Risk,133.40116264903372,3802.738917806096
13189.0,18,2,260.68,0,-0.0450321144216599,-0.7848821672452655,Churn Risk,933.3490050722739,3786.820349421519
13192.0,94,2,911.94,0,-0.28861642050421243,-0.06780225418283867,Churn Risk,776.8182661330497,3827.128008189238
13193.0,60,1,112.08,0,-0.30312213826789186,-0.42862427502042166,Churn Risk,491.19883648519635,3788.64742508483
13194.0,135,1,60.7,0,-0.5923087422967261,0.24776638236340848,Churn Risk,444.44668465033965,3819.8602644701214
13196.0,10,4,1797.78,0,0.2689570436099796,-0.7538115912935002,Churn Risk,1495.8872753137862,3794.424269890647
13198.0,9,6,3401.2400000000002,0,0.5609591347645793,-0.6564070914223454,Churn Risk,2069.6692467053413,3814.3266518924715
13199.0,3,38,9817.12,0,3.841987663413243,0.12620541615413783,Churn Risk,8992.226720450592,4868.84715730432
13200.0,18,4,870.09,0,0.17326030860728978,-0.723190328207562,Churn Risk,1306.8653475883498,3794.6629633548246
13203.0,9,4,869.46,0,0.2074848315938834,-0.8046632128246917,Churn Risk,1509.9110244441426,3795.275717310354
13207.0,14,2,250.26000000000002,0,-0.030534264450980467,-0.8215489421818931,Churn Risk,547.6967048255303,3788.7366418203123
13208.0,58,6,1217.65,0,0.22083343945667086,-0.3113139639277507,Churn Risk,1848.9617981073397,3919.377198731419
13209.0,29,8,5891.61,0,0.8353685249098269,-0.3290278487526542,Churn Risk,3582.6167110479814,3959.553477358358
13210.0,93,1,353.48,0,-0.41179914488331054,-0.11912414687522682,Churn Risk,330.89288900074666,3825.378568794313
13211.0,9,3,1095.42,0,0.13565520971897826,-0.8116132980863332,Churn Risk,906.291338352291,3803.4886568520888
13212.0,19,3,786.83,0,0.07587855694611363,-0.7350151932018374,Churn Risk,1428.750683084961,3793.04237303092
13213.0,56,5,1520.58,0,0.16203167529600196,-0.33289687291361597,Churn Risk,1917.365091585067,3864.079172380206
13216.0,267,1,333.74,0,-1.0757178840020674,1.4545809320991288,Churn Risk,309.921697868009,3805.4153600312584
13217.0,121,3,533.98,0,-0.33028197817134525,0.17663682133104358,Churn Risk,826.0714400293025,3895.9750183327283
13218.0,126,1,62.63999999999999,0,-0.557903495811553,0.16640922479449383,Churn Risk,490.95100254348154,3831.4017560375146
13220.0,77,4,819.2900000000001,0,-0.05496315427424676,-0.19156380362177267,Churn Risk,1498.3371978777668,3854.591059806122
13221.0,239,2,847.41,0,-0.8452630425889236,1.2414536035312598,Churn Risk,279.1890382621782,3890.7446790491676
13223.0,199,2,163.20000000000002,0,-0.7410710940148523,0.8486680155520646,Churn Risk,781.9658062361377,3862.459778706648
13224.0,59,2,2155.95,0,-0.06786945331879053,-0.3285131812320316,Churn Risk,741.7694069914944,3800.2824048352486
13225.0,2,7,6463.84,0,0.8906952320201663,-0.5647189500810367,Churn Risk,3159.0510901500356,3823.8144455249435
13226.0,272,1,108.21000000000001,0,-1.1106154860388158,1.4896722739267467,Churn Risk,350.49934425023685,3813.541200030018
13227.0,201,1,257.7,0,-0.8297603336964442,0.8538970704126092,Churn Risk,384.90140290310774,3828.8081787393244
13228.0,80,1,358.0,0,-0.3619818828704409,-0.23656268964271632,Churn Risk,656.3662074652968,3795.388027540766
13229.0,225,1,160.95,0,-0.9279473680025281,1.0667257951416322,Churn Risk,177.8592302771824,3835.6070875104374
13230.0,3,14,2755.63,0,1.24015925214283,-0.6027747644645658,Churn Risk,5125.116361470044,3966.716773723429
13232.0,12,7,1328.35,0,0.4914889079269033,-0.7054760549355057,Churn Risk,2495.6802059609313,3813.40014967487
13233.0,73,2,605.12,0,-0.23023154272793997,-0.27165555597006863,Churn Risk,738.6522616951925,3806.631997910431
13235.0,211,1,1031.07,0,-0.8134530967716106,0.979215812295835,Churn Risk,470.327221453716,3818.067197533787
13236.0,24,2,744.85,0,-0.033830956294238504,-0.7087836580813082,Churn Risk,621.4870781929917,3789.980805841584
13238.0,16,4,700.73,0,0.16896613542460376,-0.7489153868682875,Churn Risk,1324.5865423707053,3794.3980827093
13239.0,261,1,329.56,0,-1.053165940151599,1.4000963629634724,Churn Risk,297.50260939640066,3803.422960644328
13240.0,95,4,663.65,0,-0.1344454753163541,-0.03568323822601079,Churn Risk,1368.6892127719225,3904.805664995313
13242.0,111,3,270.40000000000003,0,-0.3107405643798956,0.07427391287565475,Churn Risk,885.8952377885028,3859.1116766268306
13243.0,202,1,585.12,0,-0.8105436665427704,0.8776901770518108,Churn Risk,403.0222287849597,3828.5779882053644
13244.0,92,1,121.74000000000001,0,-0.4242875535373393,-0.13860878504236093,Churn Risk,367.72786054772223,3821.694126189915
13245.0,50,1,430.5,0,-0.24265423569306752,-0.50477973520299,Churn Risk,330.4265766198921,3787.7960932990577
13246.0,17,6,1961.52,0,0.42925623128808976,-0.6488425289191088,Churn Risk,2818.542908993078,3817.329209970105
13247.0,17,4,501.12,0,0.151121827692535,-0.74885443050954,Churn Risk,1310.5145088177571,3794.4499201314043
13248.0,124,2,465.68,0,-0.43422703065009827,0.18358438610862143,Churn Risk,742.5108568404205,3863.3711651815743
13249.0,91,3,711.41,0,-0.2035756085402956,-0.08685522844354775,Churn Risk,1248.7005515014416,3866.5000465557578
13253.0,156,2,1030.4,0,-0.5163603894520198,0.4985942167023383,Churn Risk,691.9085802188179,3835.5644321702175
13255.0,8,2,399.51,0,0.0028069425851124257,-0.8691245615091323,Churn Risk,-332.5012044582004,3790.091176842003
13258.0,11,3,672.83,0,0.09832320586503418,-0.8125437359979379,Churn Risk,1310.4225544214946,3802.7354280824316
13259.0,61,1,283.18,0,-0.29489796033521,-0.4118702548314041,Churn Risk,466.3634618715523,3788.4915390820693
13260.0,60,1,557.62,0,-0.27179157501609663,-0.40856161779796035,Churn Risk,491.19883648519635,3788.64742508483
13261.0,268,2,944.1,0,-0.9488855294376479,1.5082398807457422,Churn Risk,422.68195064988276,3946.4922452468472
13262.0,262,1,200.29,0,-1.0660639090159312,1.4033247281048828,Churn Risk,295.26970297021217,3802.0342078760355
13263.0,0,35,7436.93,0,3.422876949795863,-0.05949784202125111,Churn Risk,7402.087649228505,5293.557897420268
13265.0,52,5,2092.66,0,0.21749117426378758,-0.343333684587498,Churn Risk,2047.644229671688,3860.8723628911102
13266.0,10,12,3834.2599999999998,0,1.1139169930447839,-0.5251084618593956,Churn Risk,6310.634261791983,3895.134305764497
13267.0,2,19,4521.49,0,1.8067390577106224,-0.4466822173399544,Churn Risk,7700.588232921851,4069.1697429823207
13268.0,17,11,3174.75,0,0.953167211820881,-0.5085855089224703,Churn Risk,5095.563759054188,3904.7017476359597
13269.0,0,15,5343.28,0,1.5212660735500971,-0.49627604950652426,Churn Risk,8224.036242551934,4176.064243962191
13270.0,365,1,590.0,0,-1.4308469974690756,2.35296059712696,Churn Risk,176.85356601412673,3810.4434794615695
13271.0,36,1,211.49,0,-0.2047480516247568,-0.6413332200030433,Churn Risk,553.8102279081788,3791.5845061489717
13272.0,30,2,276.56,0,-0.08960719250807687,-0.6755744035254787,Churn Risk,535.1088804692415,3792.9727270153066
13273.0,112,1,138.98,0,-0.49922817349209136,0.04315534454319895,Churn Risk,513.2997745755549,3824.9411298522537
13276.0,63,2,590.9300000000001,0,-0.1931529175315319,-0.36278843775061426,Churn Risk,681.5326549124727,3800.9096663226333
13277.0,15,4,258.4,0,0.14166894795117488,-0.7778828884920767,Churn Risk,1347.4852715338209,3794.3877351776537
13278.0,40,1,542.73,0,-0.19668570205680683,-0.5902199269308722,Churn Risk,424.64344778603004,3792.106858737662
13279.0,77,1,137.75,0,-0.36604701540050055,-0.2736287146146659,Churn Risk,570.3023085294772,3792.8952960008746
13280.0,121,3,798.46,0,-0.3116836315159724,0.18854635040182638,Churn Risk,826.0714400293025,3895.9750183327283
13282.0,17,3,1132.14,0,0.1077761981657293,-0.7375646721330567,Churn Risk,1618.6884220963277,3796.7402897691945
13283.0,59,2,93.66,0,-0.2128905676711377,-0.4213780583773152,Churn Risk,741.7694069914944,3800.2824048352486
13284.0,330,1,201.19,0,-1.3249206306535342,2.018723818378752,Churn Risk,2123.131177807545,3829.6584717769874
13285.0,22,4,2709.12,0,0.2873510954994402,-0.6041812818170471,Churn Risk,1398.0857239694137,3798.7437403911877
13291.0,155,1,361.11,0,-0.647336726806825,0.4422816513431517,Churn Risk,346.79791684138445,3836.3238788197577
13292.0,38,2,578.9399999999999,0,-0.09880487930154692,-0.589563113125196,Churn Risk,790.1695480726864,3797.4845024455035
13294.0,189,2,873.74,0,-0.6530291454232979,0.7901697110683595,Churn Risk,134.3823357211386,3858.4719940676487
13295.0,359,1,201.20000000000002,0,-1.4353416964293657,2.2811565971413166,Churn Risk,418.92360404645433,3823.8937040357036
13296.0,136,1,87.4,0,-0.5942388340896788,0.2580180734620561,Churn Risk,440.38710303045536,3822.452511804133
13297.0,7,4,2089.85,0,0.300918472477684,-0.7678078569885916,Churn Risk,1503.2992497544492,3798.363095704946
13298.0,0,1,360.0,0,-0.05722946551866905,-0.9604238806147851,Churn Risk,2421.929881995724,3959.1835062382474
13299.0,267,1,142.5,0,-1.0891659625500618,1.445969398752575,Churn Risk,309.921697868009,3805.4153600312584
13300.0,168,1,371.89,0,-0.6960780862795128,0.5604091528023495,Churn Risk,250.80350854821017,3827.806419555453
13301.0,103,4,618.09,0,-0.16811045164124586,0.03466032098519071,Churn Risk,1194.4067267608443,3906.6979922784153
13302.0,154,1,63.75,0,-0.6644395619109654,0.41984214589824687,Churn Risk,352.56097575665353,3837.9124468176406
13304.0,350,1,300.42,0,-1.3940956787606076,2.2041799560122293,Churn Risk,-281.15841208255597,3974.956864872612
13305.0,3,10,2000.86,0,0.8362066004490628,-0.705262280390484,Churn Risk,2943.99178654206,3868.9988347628423
13307.0,119,1,15.0,0,-0.5346000305324088,0.10091826209790015,Churn Risk,540.7953803364223,3843.644674358827
13308.0,22,3,1385.51,0,0.10655504884093699,-0.6809084729551741,Churn Risk,1087.374817024478,3789.6674633058065
13309.0,6,5,1456.79,0,0.347928295538676,-0.7882388671606164,Churn Risk,1884.8059749826102,3810.127762416894
13310.0,27,3,1132.03,0,0.06969199085660258,-0.6470757190643692,Churn Risk,834.5387104492693,3792.3869848491863
13311.0,3,2,598.57,0,0.03584316290691892,-0.9054078469033857,Churn Risk,3202.884701944401,3795.6093044055624
13313.0,21,5,1555.32,0,0.29774225916343133,-0.648061203696269,Churn Risk,1962.2405627014066,3812.592842918698
13314.0,1,3,775.94,0,0.14365041720283372,-0.8983946011420543,Churn Risk,1809.9752095515264,3829.213464384527
13316.0,36,4,5732.93,0,0.4466796463789124,-0.3413277095331326,Churn Risk,1525.089080427215,3820.649473514501
13317.0,65,6,2273.68,0,0.2684403900267832,-0.2004152198500066,Churn Risk,1781.5727762378808,3992.621866625853
13318.0,0,3,640.76,0,0.13795214902461714,-0.9135311444548524,Churn Risk,2744.2738879085264,3873.07375588024
13319.0,4,26,10845.550000000001,0,2.857868945449735,-0.023935725134998476,Churn Risk,21169.903143292217,4170.905063362666
13320.0,77,4,1532.2,0,-0.004831018331711102,-0.15946148068676147,Churn Risk,1498.3371978777668,3854.591059806122
13321.0,71,2,567.36,0,-0.22527154765651572,-0.29145466928250674,Churn Risk,679.9315093439616,3804.9691601289755
13322.0,16,1,199.48000000000002,0,-0.12943965583437392,-0.8228618427939867,Churn Risk,601.9726852894814,3791.556876739231
13323.0,2,5,787.85,0,0.3161187376165239,-0.8545587844282024,Churn Risk,1689.3059542071328,3811.7349700893883
13324.0,35,10,7121.95,0,1.0744791277260166,-0.18507920050667886,Churn Risk,3994.3662778198423,4110.498798909989
13325.0,81,1,675.3,0,-0.3434768584426914,-0.2132252863995985,Churn Risk,670.1121684992413,3796.3812040439557
13327.0,38,8,3627.77,0,0.6419055035464487,-0.34952400260692323,Churn Risk,3089.8628982870114,3902.864413559068
13328.0,315,1,1308.48,0,-1.1899408164350438,1.932844205217381,Churn Risk,585.246687855411,3817.376309495406
13329.0,31,2,789.0,0,-0.05737983986522804,-0.6434498500143916,Churn Risk,571.1678719847687,3793.379843722416
13330.0,92,3,1140.93,0,-0.17717922574266567,-0.058464560861639606,Churn Risk,1211.32318331249,3866.9374983324956
13332.0,13,1,350.9,0,-0.10736879508931847,-0.8431915751550096,Churn Risk,534.6129939952525,3795.7771967626127
13334.0,81,3,3502.32,0,0.03075884773213431,-0.05167451374627728,Churn Risk,1421.1660217289632,3837.917185053776
13336.0,76,1,795.12,0,-0.3160128287930406,-0.25307674739718233,Churn Risk,531.3705545908092,3792.36986463574
13338.0,157,1,487.02,0,-0.6460979761973993,0.46605015737938543,Churn Risk,334.59728289600775,3834.4187365831767
13339.0,200,1,860.12,0,-0.7835902545780674,0.8719746402373236,Churn Risk,368.01446394295385,3829.2394871252445
13340.0,44,7,10736.48,0,1.031227920554165,0.007752349765331296,Churn Risk,4603.568955849651,3934.701326175322
13341.0,260,1,775.85,0,-1.017974989372996,1.4111434020341735,Churn Risk,300.60221699731846,3805.329286018687
13343.0,177,1,353.43,0,-0.7316450262263723,0.6410224151041386,Churn Risk,247.38586179717845,3819.709815924373
13344.0,67,3,2511.69,0,0.014404383561565915,-0.22297403159834758,Churn Risk,1106.1365934557891,3829.8793163385576
13345.0,287,1,389.5,0,-1.147949761090951,1.638079616508518,Churn Risk,209.66608116882344,3814.344554614532
13347.0,69,1,341.36,0,-0.3212678955151063,-0.33685528551054217,Churn Risk,314.8510702943124,3791.579791865071
13348.0,63,1,233.76,0,-0.3059884902728448,-0.3959968551623071,Churn Risk,407.26766074333955,3788.597849125801
13349.0,10,1,247.32,0,-0.1032296433472881,-0.8750039523778355,Churn Risk,133.40116264903372,3802.738917806096
13350.0,15,2,979.12,0,0.01691183510337701,-0.779679000431624,Churn Risk,708.5813854634871,3788.2000911057557
13351.0,65,1,373.94,0,-0.3037462671635246,-0.3715857713136108,Churn Risk,351.6571718327273,3789.4170297588694
13352.0,59,1,397.97999999999996,0,-0.2792098808500544,-0.4247995944178946,Churn Risk,509.96290553993094,3788.8506602449092
13354.0,70,1,743.53,0,-0.2967947764085852,-0.3096961878775372,Churn Risk,327.22036652900647,3791.8312399520746
13355.0,121,1,674.7,0,-0.4958249389475922,0.1487233210783761,Churn Risk,528.6978400956386,3846.0160809254007
13356.0,79,1,768.24,0,-0.32932598350187353,-0.2271389813456145,Churn Risk,634.3875625324938,3794.4490098339115
13357.0,256,1,609.4,0,-1.014449235699344,1.3674505993415185,Churn Risk,311.48134475324355,3813.400116198914
13358.0,268,1,439.03,0,-1.0721214934007155,1.4683715293142037,Churn Risk,318.17261173250336,3807.4648850420817
13359.0,63,1,439.56,0,-0.29151654630099166,-0.38672968530913454,Churn Risk,407.26766074333955,3788.597849125801
13362.0,8,4,3090.7400000000002,0,0.36749383791475865,-0.7136884098196707,Churn Risk,1512.6905393191678,3796.652633714761
13363.0,17,2,992.5,0,0.010237428010408698,-0.7609777180279339,Churn Risk,902.1456845800087,3787.1140222235304
13364.0,70,1,134.95999999999998,0,-0.3395896789496478,-0.3371000827149779,Churn Risk,327.22036652900647,3791.8312399520746
13365.0,33,2,2225.37,0,0.036011018117155104,-0.5606713565836554,Churn Risk,657.0589232342004,3794.3489970807195
13366.0,49,1,56.160000000000004,0,-0.26517033730329764,-0.5306856484967636,Churn Risk,297.59662809447195,3788.0052251018515
13368.0,256,2,623.4,0,-0.925745524050455,1.3852060785680158,Churn Risk,843.197825339997,3904.4070473988827
13369.0,365,1,308.28000000000003,0,-1.4506576682939079,2.34027475120356,Churn Risk,176.85356601412673,3810.4434794615695
13370.0,371,1,754.87,0,-1.44209915183054,2.4146810337247464,Churn Risk,262.5809290416089,3806.509158548429
13372.0,89,1,378.64,0,-0.39479929410350306,-0.1541887551287841,Churn Risk,493.31796041738767,3810.7966575184923
13373.0,60,3,3312.25,0,0.0973536354146938,-0.2502705653859956,Churn Risk,1088.9552413888155,3828.195926618617
13375.0,88,1,778.65,0,-0.36286277270788053,-0.1452257035255498,Churn Risk,535.0186443867426,3807.7462160841233
13376.0,98,3,1019.76,0,-0.20854583517560193,-0.009624499700206533,Churn Risk,1005.7970494744789,3876.7997472993034
13379.0,25,3,572.56,0,0.03796511571638677,-0.6903674231644586,Churn Risk,865.6337732293425,3790.26426298403
13381.0,31,6,3639.31,0,0.49393208039402553,-0.44660021011317014,Churn Risk,2742.2103326438337,3843.7637777843183
13382.0,280,1,222.99,0,-1.133005285024315,1.5672359401071305,Churn Risk,261.67687076619313,3809.6972299984427
13384.0,30,7,4151.93,0,0.6215066107906481,-0.4154412729704097,Churn Risk,2380.317966792922,3845.3365906491945
13385.0,329,1,534.57,0,-1.2976695593397602,2.024686522424567,Churn Risk,2408.9881924774704,3830.511741879234
13388.0,130,2,677.1,0,-0.4422057691131674,0.24740096826843494,Churn Risk,657.476644874095,3874.9346571003307
13389.0,10,3,797.96,0,0.11093004815967028,-0.8159585252559287,Churn Risk,1116.975645594042,3803.005506088446
13390.0,74,1,544.08,0,-0.32605077449089165,-0.2824798548120726,Churn Risk,449.53536341671474,3791.8964284609556
13391.0,203,1,59.8,0,-0.8512920407037621,0.863084418673547,Churn Risk,421.5285944764719,3828.4384230529195
13394.0,1,8,2520.02,0,0.7048909966542755,-0.7342334163419333,Churn Risk,2536.9529825243994,3869.293565502505
13395.0,184,1,307.72,0,-0.7615129034091729,0.7023098291817154,Churn Risk,306.8737188782786,3821.3119575134365
13396.0,28,2,1360.99,0,-0.005734316942124531,-0.644841323749813,Churn Risk,497.3083158324473,3792.220169137785
13397.0,72,5,1544.13,0,0.10276536606338268,-0.18704616670178972,Churn Risk,2017.926259367749,3912.341035347684
13398.0,191,1,457.34,0,-0.7776450914956564,0.772392949223433,Churn Risk,318.4359719011568,3830.6281781737785
13402.0,126,2,621.23,0,-0.43090398257067414,0.20868758074761537,Churn Risk,718.1605509882859,3866.967731492558
13403.0,17,1,75.0,0,-0.14200078985115921,-0.8194177840490934,Churn Risk,558.2440400670496,3790.4494266065317
13404.0,0,2,252.49,0,0.022929610989209856,-0.9481399942398867,Churn Risk,9984.006156997748,3872.314755611518
13405.0,73,3,572.451,0,-0.14480961510831442,-0.2560015808732008,Churn Risk,1235.3161342578815,3819.520051035724
13408.0,1,62,28117.04,1,7.241722570707319,1.3431530919475105,High Value,28390.871936481988,5321.150555728943
13410.0,23,5,1003.06,0,0.2512918054803804,-0.65483067909505,Churn Risk,1934.629583936102,3813.971556293671
13411.0,106,1,213.55,0,-0.4711384959789237,-0.007783113679253774,Churn Risk,373.25014954206176,3829.233620896966
13414.0,133,3,1390.5,0,-0.3157428921153975,0.3237985873121085,Churn Risk,1269.3083792659181,3888.230656059196
13416.0,43,2,712.5,0,-0.10845111904066246,-0.5383019558331669,Churn Risk,724.4109942672633,3801.119371142146
13417.0,4,2,640.83,0,0.035007256965288065,-0.8944554893182689,Churn Risk,1849.956531269656,3793.0344153568226
13418.0,11,18,6127.43,0,1.7976813944699972,-0.310047315278083,Churn Risk,6851.94121396241,4118.503331133421
13419.0,63,1,221.06,0,-0.3068815597016229,-0.39656873590640473,Churn Risk,407.26766074333955,3788.597849125801
13420.0,149,2,159.85,0,-0.5509243071363241,0.3960476332872105,Churn Risk,657.4612379341856,3842.509584988415
13421.0,39,2,1833.71,0,-0.014376563740205609,-0.5240114546719047,Churn Risk,789.3373670519886,3798.184282561568
13422.0,63,1,2626.3,0,-0.1377440547508936,-0.2882608271714925,Churn Risk,407.26766074333955,3788.597849125801
13425.0,107,3,1624.21,0,-0.2003094776515814,0.09903838735007522,Churn Risk,900.845785564343,3863.7078975159543
13426.0,0,10,3641.32,0,0.9629873905033902,-0.6585405715553543,Churn Risk,2529.5914749919602,3967.017473200148
13427.0,18,3,582.6,0,0.06532466325158776,-0.7532610566232923,Churn Risk,1533.8406570958587,3794.84010604915
13428.0,9,1,201.78,0,-0.10262438840773537,-0.886104008296861,Churn Risk,-43.03188177245829,3805.747545024789
13429.0,10,4,1006.8,0,0.21333499189541968,-0.7894294047554171,Churn Risk,1495.8872753137862,3794.424269890647
13430.0,18,2,679.45,0,-0.015584029013045012,-0.7660249625833943,Churn Risk,933.3490050722739,3786.820349421519
13431.0,66,2,1269.1,0,-0.15688665485768719,-0.3051022844056579,Churn Risk,640.7811856304309,3802.337438838008
13434.0,73,2,534.24,0,-0.23521585462650627,-0.2748472809418513,Churn Risk,738.6522616951925,3806.631997910431
13435.0,4,7,3809.8900000000003,0,0.6964530391427323,-0.6661274838311997,Churn Risk,2889.5003782882086,3820.32507462676
13436.0,1,1,196.89,0,-0.07250707764834405,-0.9587193299915054,Churn Risk,1370.6091865093824,3872.828663670185
13437.0,13,7,3408.06,0,0.6339273569194427,-0.6027773649045844,Churn Risk,2497.753408615945,3815.567948638352
13439.0,254,1,283.71,0,-1.0297366013072962,1.3346860039308104,Churn Risk,311.1585285977751,3814.9588847401087
13441.0,91,1,296.64,0,-0.4081808635678774,-0.13978243220320682,Churn Risk,408.0524793502134,3817.9133223950844
13447.0,22,3,1129.14,0,0.08852700085228785,-0.6924528088893718,Churn Risk,1087.374817024478,3789.6674633058065
13448.0,16,6,3534.69,0,0.5436898653660217,-0.5870521061548056,Churn Risk,2722.8657509854474,3816.983096599795
13449.0,23,1,291.88,0,-0.14959557878028126,-0.7553553381992975,Churn Risk,161.6396718300939,3787.3865565397336
13450.0,26,6,2043.7199999999998,0,0.4007677455696404,-0.563696548845598,Churn Risk,3025.3991258975066,3830.947943653231
13451.0,25,5,2898.2599999999998,0,0.3769477851955399,-0.5513910800096432,Churn Risk,1891.1408350503211,3814.1819233355263
13452.0,258,2,590.0,0,-0.9357095207401351,1.401800858514313,Churn Risk,942.3812011299042,3903.0830734581455
13453.0,165,2,356.97999999999996,0,-0.5979843965699431,0.5497146434014358,Churn Risk,484.19012349555214,3845.5270653293674
13455.0,24,2,1058.34,0,-0.011786205488911747,-0.6946672096980666,Churn Risk,621.4870781929917,3789.980805841584
13456.0,17,6,1766.72,0,0.41555781201832787,-0.6576143689939291,Churn Risk,2818.542908993078,3817.329209970105
13458.0,6,14,9646.57,0,1.7133101569450038,-0.2653277032056379,Churn Risk,6103.266732916502,3953.187756356418
13460.0,28,2,183.44,0,-0.08854013630099568,-0.6978663765224243,Churn Risk,497.3083158324473,3792.220169137785
13461.0,38,3,1445.0,0,0.04981605577133228,-0.5334393892675315,Churn Risk,1350.6821369354052,3808.3965612971024
13462.0,252,1,151.5,0,-1.0314183706097375,1.3106338090215197,Churn Risk,306.58375651355027,3814.354255587493
13464.0,57,1,674.68,0,-0.2521369241586645,-0.43043858026663645,Churn Risk,522.9208349574446,3789.0930539691203
13466.0,183,1,307.9,0,-0.757692598526019,0.6932685439414413,Churn Risk,299.5772565252305,3821.4130782941647
13467.0,10,2,1071.91,0,0.042475103598707084,-0.8207476217845588,Churn Risk,-238.44533475096114,3789.4397076953273
13468.0,1,37,5704.97,0,3.4727155863699246,-0.09418845626878002,Churn Risk,11424.802140967007,4594.151542141879
13470.0,98,2,165.0,0,-0.35637214941815093,-0.06523938478556392,Churn Risk,693.4793185001504,3847.313775050888
13471.0,0,4,2501.84,0,0.3565433158315749,-0.8126016900466345,Churn Risk,1303.4864052073776,3859.7600953190686
13473.0,60,2,422.64,0,-0.19356420065062205,-0.3975147049695471,Churn Risk,730.4796203987773,3800.2323161386767
13474.0,235,1,226.84,0,-0.961390427099107,1.1601867268804338,Churn Risk,305.20938196224165,3814.439646634731
13475.0,190,4,1431.78,0,-0.44215672995932503,0.858597750677805,Churn Risk,520.9746238377386,4277.258917554312
